,posse_de_veiculo,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
179,Y,0,55.17808219178082,-1000.6657534246576,1,0,1,1,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
180,Y,0,55.17808219178082,-1000.6657534246576,1,0,1,1,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
181,Y,0,57.50958904109589,12.95068493150685,1,0,1,0,2.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
182,Y,0,57.50958904109589,12.95068493150685,1,0,1,0,2.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
183,Y,0,57.50958904109589,12.95068493150685,1,0,1,0,2.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
184,Y,0,57.50958904109589,12.95068493150685,1,0,1,0,2.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
185,N,0,44.391780821917806,19.45205479452055,1,0,0,0,1.0,False,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
186,N,0,51.16164383561644,14.531506849315068,1,1,1,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
187,Y,0,29.45205479452055,6.693150684931507,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
188,Y,0,29.45205479452055,6.693150684931507,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
189,Y,0,29.45205479452055,6.693150684931507,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
190,Y,0,29.45205479452055,6.693150684931507,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
191,N,0,57.95890410958904,0.3561643835616438,1,0,1,0,2.0,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
192,N,0,53.95068493150685,14.446575342465753,1,1,1,0,2.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
193,Y,0,40.73150684931507,1.6054794520547946,1,1,0,0,2.0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
194,Y,0,40.73150684931507,1.6054794520547946,1,1,0,0,2.0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
195,Y,0,40.73150684931507,1.6054794520547946,1,1,0,0,2.0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
196,Y,0,63.52602739726027,-1000.6657534246576,1,0,1,1,2.0,False,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
197,Y,0,63.52602739726027,-1000.6657534246576,1,0,1,1,2.0,False,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
198,N,2,30.90684931506849,4.778082191780822,1,1,0,1,4.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
199,Y,1,25.83561643835617,3.2739726027397262,1,1,0,0,3.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
200,Y,1,25.83561643835617,3.2739726027397262,1,1,0,0,3.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
201,N,0,40.32328767123288,15.282191780821918,1,0,1,0,2.0,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
202,N,0,40.32328767123288,15.282191780821918,1,0,1,0,2.0,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
203,N,0,30.252054794520543,8.695890410958905,1,0,0,0,1.0,False,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
204,N,0,30.252054794520543,8.695890410958905,1,0,0,0,1.0,False,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
205,N,0,30.252054794520543,8.695890410958905,1,0,0,0,1.0,False,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
206,N,1,34.26301369863014,1.356164383561644,1,1,0,0,3.0,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
207,N,1,34.26301369863014,1.356164383561644,1,1,0,0,3.0,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
208,N,1,34.26301369863014,1.356164383561644,1,1,0,0,3.0,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
209,N,1,34.26301369863014,1.356164383561644,1,1,0,0,3.0,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
210,N,1,34.26301369863014,1.356164383561644,1,1,0,0,3.0,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
211,N,1,34.26301369863014,1.356164383561644,1,1,0,0,3.0,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
212,N,0,56.44931506849315,0.6904109589041096,1,1,1,0,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
213,N,0,38.14520547945205,6.273972602739726,1,1,1,0,2.0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
214,N,0,38.14520547945205,6.273972602739726,1,1,1,0,2.0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
215,N,0,52.88767123287671,1.2712328767123289,1,1,1,0,1.0,False,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
216,N,0,22.416438356164385,3.608219178082192,1,1,0,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
217,N,0,64.32876712328768,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
218,N,0,64.32876712328768,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
219,N,0,47.32602739726028,3.6931506849315063,1,0,1,0,2.0,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
220,N,0,47.32602739726028,3.6931506849315063,1,0,1,0,2.0,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
221,N,0,47.32602739726028,3.6931506849315063,1,0,1,0,2.0,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
222,N,0,47.32602739726028,3.6931506849315063,1,0,1,0,2.0,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
223,N,0,47.32602739726028,3.6931506849315063,1,0,1,0,2.0,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
224,N,0,53.97808219178082,27.04109589041096,1,1,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
225,N,0,53.97808219178082,27.04109589041096,1,1,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
226,N,0,53.97808219178082,27.04109589041096,1,1,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
227,N,0,53.97808219178082,27.04109589041096,1,1,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
228,N,0,53.97808219178082,27.04109589041096,1,1,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
229,N,0,36.276712328767125,12.194520547945206,1,0,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
230,N,0,33.23287671232877,2.186301369863014,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
231,N,2,26.673972602739727,7.863013698630137,1,0,0,0,4.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
232,N,2,26.673972602739727,7.863013698630137,1,0,0,0,4.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
233,N,2,26.673972602739727,7.863013698630137,1,0,0,0,4.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
234,Y,0,44.37260273972603,17.035616438356165,1,1,1,0,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
235,Y,0,44.37260273972603,17.035616438356165,1,1,1,0,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
236,Y,0,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
237,Y,0,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
238,Y,0,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
239,Y,0,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
240,Y,0,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
241,Y,0,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
242,Y,0,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
243,N,0,44.10958904109589,13.531506849315068,1,0,1,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
244,N,0,44.10958904109589,13.531506849315068,1,0,1,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
245,N,0,46.26849315068493,7.361643835616438,1,0,0,0,2.0,False,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
246,N,0,46.26849315068493,7.361643835616438,1,0,0,0,2.0,False,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
247,N,0,46.26849315068493,7.361643835616438,1,0,0,0,2.0,False,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
248,Y,2,34.14520547945205,5.945205479452055,1,1,0,0,4.0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
249,Y,2,34.14520547945205,5.945205479452055,1,1,0,0,4.0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
250,Y,1,32.87123287671233,3.1095890410958904,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
251,Y,0,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
252,Y,0,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
253,Y,0,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
254,Y,0,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
255,Y,0,42.53972602739726,4.778082191780822,1,1,1,0,2.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
256,N,0,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
257,N,0,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
258,N,0,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
259,N,0,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
260,N,0,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
261,N,0,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
262,N,0,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
263,N,0,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
264,N,0,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
265,N,0,55.62191780821918,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
266,Y,0,41.515068493150686,8.610958904109589,1,1,1,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
267,Y,0,41.515068493150686,8.610958904109589,1,1,1,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
268,N,0,58.4,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
269,N,0,58.4,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
270,N,0,32.00547945205479,1.8575342465753424,1,0,0,0,1.0,False,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
271,N,0,39.38082191780822,2.186301369863014,1,0,1,0,1.0,False,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
272,Y,0,23.254794520547943,5.027397260273973,1,0,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
273,Y,0,47.62465753424657,2.4383561643835616,1,1,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
274,Y,0,47.62465753424657,2.4383561643835616,1,1,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
275,Y,0,36.86301369863013,7.528767123287671,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
276,N,1,35.26575342465753,10.191780821917808,1,1,0,0,3.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
277,N,2,33.635616438356166,2.6904109589041094,1,1,1,0,4.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
278,Y,0,47.58082191780822,-1000.6657534246576,1,0,0,0,2.0,False,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
279,Y,0,52.20821917808219,0.2712328767123287,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
280,Y,0,52.20821917808219,0.2712328767123287,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
281,Y,0,52.20821917808219,0.2712328767123287,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
282,N,0,52.89041095890411,9.03013698630137,1,1,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
283,N,0,52.89041095890411,9.03013698630137,1,1,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
284,N,0,52.89041095890411,9.03013698630137,1,1,0,0,2.0,True,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
285,N,0,52.89041095890411,9.03013698630137,1,1,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
286,N,0,27.095890410958905,5.608219178082192,1,0,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
287,N,0,58.701369863013696,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
288,N,0,58.701369863013696,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
289,N,0,23.257534246575343,2.5232876712328767,1,1,0,0,1.0,False,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
290,N,0,40.24383561643835,10.03013698630137,1,1,0,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
291,N,0,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
292,N,0,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
293,N,0,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
294,N,0,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
295,N,0,27.852054794520548,4.86027397260274,1,1,0,0,1.0,False,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
296,N,0,27.852054794520548,4.86027397260274,1,1,0,0,1.0,False,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
297,N,0,27.852054794520548,4.86027397260274,1,1,0,0,1.0,False,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
298,N,0,52.57808219178082,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
299,N,0,52.57808219178082,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
300,N,0,52.57808219178082,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
301,N,0,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
302,N,0,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
303,N,0,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
304,N,0,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
305,N,0,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
306,N,0,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
307,N,0,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
308,N,0,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
309,N,0,63.83287671232877,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
310,Y,0,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
311,Y,0,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
312,Y,0,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
313,Y,0,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
314,N,0,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
315,N,0,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
316,N,0,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
317,N,0,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
318,N,0,52.92054794520548,12.194520547945206,1,1,1,0,1.0,False,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
319,N,0,27.087671232876712,6.778082191780822,1,0,1,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
320,N,0,27.087671232876712,6.778082191780822,1,0,1,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
321,Y,0,36.10410958904109,3.608219178082192,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
322,Y,0,52.989041095890414,20.03835616438356,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
323,Y,0,52.989041095890414,20.03835616438356,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
324,Y,0,52.989041095890414,20.03835616438356,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
325,Y,0,40.156164383561645,12.032876712328768,1,1,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
326,Y,0,40.156164383561645,12.032876712328768,1,1,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
327,Y,0,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
328,Y,0,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,True,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
329,Y,0,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
330,Y,0,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
331,Y,0,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
332,Y,0,24.895890410958906,4.608219178082192,1,0,0,0,1.0,False,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
333,Y,0,24.895890410958906,4.608219178082192,1,0,0,0,1.0,False,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
334,Y,0,24.895890410958906,4.608219178082192,1,0,0,0,1.0,False,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
335,N,0,38.67945205479453,8.695890410958905,1,0,0,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
336,N,0,38.67945205479453,8.695890410958905,1,0,0,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
337,N,0,38.67945205479453,8.695890410958905,1,0,0,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
338,Y,2,40.83835616438356,18.7013698630137,1,1,0,0,4.0,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
339,Y,2,40.83835616438356,18.7013698630137,1,1,0,0,4.0,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
340,N,0,60.27945205479452,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
341,N,0,60.27945205479452,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
342,N,0,60.27945205479452,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
343,Y,0,42.28767123287671,10.863013698630136,1,1,1,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
344,Y,0,42.28767123287671,10.863013698630136,1,1,1,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
345,N,1,32.364383561643834,8.947945205479453,1,1,1,0,3.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
346,N,1,32.364383561643834,8.947945205479453,1,1,1,0,3.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
347,Y,0,40.77534246575343,14.95068493150685,1,0,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
348,Y,0,40.77534246575343,14.95068493150685,1,0,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
349,N,0,43.175342465753424,1.0246575342465754,1,1,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
350,N,0,43.175342465753424,1.0246575342465754,1,1,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
351,Y,0,28.58904109589041,4.693150684931507,1,1,0,0,2.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
352,Y,0,28.58904109589041,4.693150684931507,1,1,0,0,2.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
353,Y,0,28.58904109589041,4.693150684931507,1,1,0,0,2.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
354,N,0,35.945205479452056,15.282191780821918,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
355,N,0,35.945205479452056,15.282191780821918,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
356,Y,0,34.61917808219178,1.1095890410958904,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
357,Y,0,34.61917808219178,1.1095890410958904,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
358,N,0,49.12876712328767,4.027397260273973,1,0,0,0,1.0,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
359,Y,0,43.56438356164384,0.3561643835616438,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
360,N,0,33.64931506849315,1.1095890410958904,1,0,1,0,2.0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
361,N,0,27.627397260273973,1.8575342465753424,1,0,0,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
