"items__id_pleito","items__tipo_interessado","items__interessado","items__cod_ibge","items__uf","items__num_pvl","items__status","items__num_processo","items__data_protocolo","items__tipo_operacao","items__finalidade","items__tipo_credor","items__credor","items__moeda","items__valor","items__pvl_assoc_divida","items__pvl_contradado_credor","items__data_status","hasMore","limit","offset","count","links__rel","links__href"
"5264","Município","Riacho de Santana","2926400","BA","null","Deferido","17944.000073/2008-18","2008-03-25T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","03/04/2008","","","","","",""
"6209","Município","Sátiro Dias","2929701","BA","null","Deferido","17944.000298/2015-95","2015-03-27T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","3187774.72","0","0","08/04/2015","","","","","",""
"5906","Município","Vereda","2933257","BA","null","Arquivado por decurso de prazo","17944.000229/2009-33","2009-06-17T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","55000","0","0","01/02/2010","","","","","",""
"7395","Município","Wagner","2933406","BA","null","Deferido","17944.000565/2008-03","2008-04-04T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Banco do Brasil S/A","Real","299450","0","0","16/05/2008","","","","","",""
"8766","Município","Cairu","2905404","BA","null","Deferido","17944.000838/2012-98","2012-06-08T03:00:00Z","Operação contratual interna","PMAT","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","9100000","0","0","19/06/2012","","","","","",""
"22821","Município","Belo Campo","2903508","BA","00000.000000/2033-43","Deferido","17944.000744/2016-42","2016-06-29T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1400000","0","0","30/06/2016","","","","","",""
"8007","Município","Jiquiriçá","2918209","BA","null","Deferido","17944.000694/2010-16","2010-05-24T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","17/06/2010","","","","","",""
"29429","Município","Ribeira do Pombal","2926608","BA","PVL02.001982/2018-74","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","5000000","0","1","28/08/2018","","","","","",""
"32544","Município","Mata de São João","2921005","BA","PVL02.001655/2019-01","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","5000000","1","1","25/09/2019","","","","","",""
"5805","Município","Jaguarari","2917706","BA","null","Regularizado","17944.000203/2012-91","2012-05-29T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","215408.81","0","0","18/06/2012","","","","","",""
"19412","Município","Eunápolis","2910727","BA","00000.000000/2010-29","Deferido","17944.000701/2015-86","2015-08-12T03:00:00Z","Operação contratual interna","PMAT","Instituição Financeira Nacional","Caixa Econômica Federal","Real","3627672","1","0","28/09/2015","","","","","",""
"9782","Município","Camaçari","2905701","BA","null","Deferido","17944.001051/2014-13","2014-07-09T03:00:00Z","Operação contratual interna","PMAT","Instituição Financeira Nacional","Caixa Econômica Federal","Real","11402384","1","0","13/08/2014","","","","","",""
"62633","Município","Porto Seguro","2925303","BA","PVL02.008645/2022-94","Em análise","17944.104297/2022-48","2022-12-28T18:08:07Z","Operação contratual externa (com garantia da União)","Infraestrutura","Instituição Financeira Internacional","Corporação Andina de Fomento","Dólar dos EUA","64000000","0","0","29/12/2022","","","","","",""
"61618","Município","Itaguaçu da Bahia","2915353","BA","PVL02.007865/2022-09","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","2600000","0","0","19/09/2022","","","","","",""
"20913","Município","Camaçari","2905701","BA","00000.000000/2022-16","Deferido","17944.001223/2015-21","2016-02-23T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","27064340.45","1","0","02/03/2016","","","","","",""
"18456","Município","Aramari","2902203","BA","null","Arquivado","19407.000026/2005-26","2006-05-17T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","180000","0","0","17/05/2006","","","","","",""
"6336","Município","Campo Alegre de Lourdes","2905909","BA","null","Arquivado por decurso de prazo","17944.000323/2008-10","2008-05-14T03:00:00Z","Operação contratual interna","Caminho da Escola","Instituição Financeira Nacional","Banco do Brasil S/A","Real","241580","0","0","19/05/2008","","","","","",""
"12208","Município","Vitória da Conquista","2933307","BA","null","Deferido","17944.001627/2013-53","2013-11-08T02:00:00Z","Operação contratual interna","PAC 2 - Mobilidade Médias Cidades","Instituição Financeira Nacional","Caixa Econômica Federal","Real","57950000","1","0","23/12/2013","","","","","",""
"18478","Município","Santa Luzia","2928059","BA","null","Deferido","19407.000031/2002-96","2002-05-29T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","08/07/2002","","","","","",""
"18520","Município","Mata de São João","2921005","BA","null","Deferido","19407.000041/2003-11","2003-06-30T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1425375","0","0","09/07/2003","","","","","",""
"7045","Município","Baianópolis","2902500","BA","null","Deferido","17944.000485/2009-21","2009-05-13T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","15/05/2009","","","","","",""
"18345","Município","Ilhéus","2913606","BA","null","Deferido","19407.000004/2002-13","2002-04-30T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1500000","1","0","27/05/2002","","","","","",""
"8963","Município","Ipecaetá","2913804","BA","null","Arquivado","17944.000875/2008-10","2008-04-04T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Banco do Brasil S/A","Real","299450","0","0","13/08/2008","","","","","",""
"9044","Município","Lafaiete Coutinho","2918704","BA","null","Arquivado","17944.000892/2008-57","2008-06-18T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Banco do Brasil S/A","Real","253500","0","0","15/09/2008","","","","","",""
"60815","Município","Amargosa","2901007","BA","PVL02.006921/2022-80","Deferido","17944.102839/2022-48","2022-07-18T12:09:31Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","26000000","0","1","21/07/2022","","","","","",""
"55189","Município","Quixabeira","2925931","BA","PVL02.001661/2022-56","Encaminhado à PGFN com manifestação técnica favorável","17944.101079/2022-51","2022-07-11T14:15:59Z","Operação contratual interna (com garantia da União)","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","4000000","0","1","27/07/2022","","","","","",""
"43059","Município","Ituberá","2917300","BA","PVL02.001542/2020-31","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","3250000","0","1","24/08/2020","","","","","",""
"26766","Município","Salvador","2927408","BA","PVL02.002104/2017-95","Deferido","17944.102830/2017-70","2017-12-19T21:42:07Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","75000000","1","0","22/12/2017","","","","","",""
"42094","Município","Vitória da Conquista","2933307","BA","PVL02.009308/2019-19","Deferido","17944.101241/2020-70","2020-03-19T21:31:58Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","50000000","1","1","23/03/2020","","","","","",""
"61789","Município","Acajutiba","2900306","BA","PVL02.008041/2022-48","Deferido (PVL-IF)","null","null","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","600000","0","1","03/10/2022","","","","","",""
"36668","Município","Riacho de Santana","2926400","BA","PVL02.005202/2019-46","Deferido","17944.103335/2019-40","2019-09-23T13:47:15Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","3300000","0","1","25/09/2019","","","","","",""
"51710","Município","Barra do Rocha","2903102","BA","PVL02.003421/2021-13","Deferido","17944.104685/2021-48","2021-12-20T15:20:24Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Banco do Brasil S/A","Real","2100000","0","1","28/12/2021","","","","","",""
"18528","Município","Nova Viçosa","2923001","BA","null","Deferido","19407.000043/2003-00","2003-07-22T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","2000000","1","0","31/07/2003","","","","","",""
"18628","Município","Nordestina","2922656","BA","null","Deferido","19407.000071/2002-38","2002-08-08T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","400000","0","0","18/09/2002","","","","","",""
"5988","Município","Jeremoabo","2918100","BA","null","Arquivado por decurso de prazo","17944.000250/2008-58","2008-04-10T03:00:00Z","Operação contratual interna","Caminho da Escola","Instituição Financeira Nacional","Banco do Brasil S/A","Real","314185","0","0","07/05/2008","","","","","",""
"41730","Município","João Dourado","2918357","BA","PVL02.000443/2020-32","Deferido (PVL-IF)","null","null","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Banco do Brasil S/A","Real","600000","0","1","10/06/2021","","","","","",""
"57029","Município","Teofilândia","2931509","BA","PVL02.000541/2022-31","Em retificação pelo interessado","17944.101538/2022-05","2022-07-19T13:36:23Z","Operação contratual interna (com garantia da União)","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","5000000","0","0","22/08/2022","","","","","",""
"11980","Município","Presidente Tancredo Neves","2925758","BA","null","Arquivado por decurso de prazo","17944.001573/2007-88","2008-05-20T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","27/05/2008","","","","","",""
"38670","Município","Paulo Afonso","2924009","BA","PVL02.004020/2019-58","Deferido","17944.103623/2019-02","2019-10-15T14:22:41Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","30000000","1","0","18/10/2019","","","","","",""
"41094","Município","Teixeira de Freitas","2931350","BA","PVL02.009387/2019-68","Deferido","17944.104815/2019-28","2020-04-09T20:12:04Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","30000000","0","0","16/04/2020","","","","","",""
"46372","Município","Ibicuí","2912301","BA","PVL02.002464/2021-73","Deferido (PVL-IF)","null","null","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1326038.84","0","0","21/09/2021","","","","","",""
"9417","Município","Conceição do Jacuípe","2908507","BA","null","Arquivado","17944.000977/2008-35","2008-09-22T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Banco do Brasil S/A","Real","380250","0","0","22/12/2008","","","","","",""
"18590","Município","Itaparica","2916104","BA","null","Regularizado","19407.000058/2006-11","2006-07-11T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","184555.52","0","0","04/08/2006","","","","","",""
